Transaction_ID,Customer_ID,Region,Age,Product_Category,Quantity,Payment_Method,Price,Discount,Purchase_Date,Store_Type,First_Purchase_Date,Lead_Time_Days
2389,3350,East,23.0,Electronics,8,Cash,448.64,0.08,2024-05-24,,2007-09-27,
4547,1173,East,37.0,Clothing,2,Credit Card,165.59,0.05,2024-12-06,In-Store,2019-09-29,
2446,4344,South,34.0,Electronics,2,Debit Card,,0.24,2023-07-03,In-Store,2010-07-10,
8470,3306,North,28.0,Clothing,8,Cash,485.72,0.29,2023-01-20,In-Store,2005-08-29,
3434,1699,West,52.0,Electronics,2,Cash,,0.09,2023-09-01,In-Store,2014-04-19,
10001,3962,East,43.0,Electronics,1,Cash,239.41,0.23,2023-05-30,In-Store,2015-07-17,
10929,3723,North,61.0,Clothing,6,Cash,279.17,0.2,2023-12-11,In-Store,2020-08-19,
11251,2411,East,50.0,Home Goods,8,Credit Card,262.33,0.22,2024-02-02,Online,2007-09-24,4.0
5115,2475,East,20.0,Sports,3,Debit Card,,0.25,2023-10-22,Online,2011-11-11,7.0
5340,1630,East,33.0,Toys,2,Credit Card,383.95,0.28,2023-06-29,In-Store,2019-12-16,
3327,3494,East,69.0,Electronics,6,Credit Card,148.68,0.09,2023-08-25,Online,2013-07-26,7.0
6553,1394,East,55.0,Sports,4,Debit Card,345.96,,2023-07-24,In-Store,2006-04-25,
15170,1982,East,24.0,Toys,9,Credit Card,317.99,0.2,2024-09-08,In-Store,2021-04-22,
13888,2510,East,29.0,Home Goods,7,Credit Card,,0.27,2024-03-03,Online,2018-12-30,1.0
13371,4578,East,45.0,Electronics,2,Debit Card,111.91,0.06,2024-01-21,In-Store,2014-01-29,
8925,4369,North,56.0,Sports,4,Debit Card,465.54,0.19,2024-03-21,Online,2012-06-08,6.0
11857,2093,North,35.0,Home Goods,1,Debit Card,313.31,0.11,2024-11-10,Online,2013-10-17,4.0
14367,2415,South,39.0,Home Goods,1,Credit Card,179.7,0.3,2024-09-17,In-Store,2017-09-16,
12581,2969,South,48.0,Clothing,10,Debit Card,118.64,0.11,2023-03-31,In-Store,2015-06-15,
4800,3556,West,59.0,Electronics,1,Credit Card,394.69,0.27,2023-01-05,,2012-09-22,
14065,3543,West,61.0,Toys,5,Credit Card,,0.18,2024-08-02,Online,2018-07-25,6.0
9287,1976,South,31.0,Electronics,1,Credit Card,471.9,0.15,2024-01-18,Online,2007-02-22,7.0
3216,3785,North,35.0,Home Goods,2,Cash,369.24,0.14,2024-07-03,,2007-11-16,
7443,1673,East,22.0,Toys,5,Credit Card,147.12,0.27,2023-02-01,In-Store,2014-10-21,
12388,2326,East,,Home Goods,3,Credit Card,401.99,0.04,2024-10-14,In-Store,2014-09-06,
272,2136,West,34.0,Sports,7,Debit Card,464.12,0.04,2024-05-26,In-Store,2005-02-27,
1420,3317,South,68.0,Sports,4,Cash,,0.29,2023-08-18,In-Store,2016-07-03,
7355,4552,North,,Clothing,1,Credit Card,460.67,0.28,2024-11-27,In-Store,2009-06-01,
10672,2506,East,33.0,Clothing,1,Credit Card,372.04,0.19,2024-06-30,Online,2016-06-05,7.0
1485,4044,East,43.0,Clothing,4,Credit Card,447.2,0.0,2023-12-12,Online,2015-11-22,7.0
7144,2194,East,25.0,Sports,1,Debit Card,273.87,0.16,2023-02-24,In-Store,2020-12-29,
5708,1205,East,35.0,Electronics,9,Cash,472.61,0.01,2024-07-11,In-Store,2015-08-04,
5384,2592,South,60.0,Sports,2,Cash,205.49,0.02,2024-02-02,,2012-02-21,
9081,4829,East,52.0,Clothing,5,Credit Card,,0.3,2024-09-25,Online,2011-01-12,9.0
15465,2138,South,39.0,Home Goods,5,Credit Card,365.91,0.1,2024-12-10,Online,2006-03-30,9.0
6699,4924,South,20.0,Toys,5,Debit Card,271.27,0.26,2023-07-25,Online,2015-07-25,2.0
5813,2907,West,38.0,Clothing,9,Debit Card,224.33,0.2,2023-10-26,In-Store,2009-06-21,
9350,4605,North,35.0,Sports,3,Debit Card,130.18,0.29,2024-06-23,Online,2005-12-17,7.0
8811,2378,South,28.0,Clothing,5,Credit Card,254.96,0.02,2024-01-07,Online,2013-07-28,4.0
10695,2767,North,48.0,Electronics,9,Credit Card,247.4,0.28,2023-06-20,Online,2013-01-23,9.0
8251,2255,East,65.0,Home Goods,8,Cash,277.96,0.27,2023-11-25,In-Store,2005-10-27,
6415,1898,West,65.0,Toys,2,Credit Card,389.31,0.04,2024-04-27,In-Store,2017-02-21,
5522,2626,East,65.0,Home Goods,3,Debit Card,435.98,0.01,2024-01-13,In-Store,2021-05-16,
8226,1210,South,27.0,Electronics,9,Credit Card,435.85,0.05,2023-12-01,In-Store,2016-10-15,
2112,2463,East,40.0,Toys,1,Credit Card,466.34,0.27,2023-09-30,In-Store,2019-07-10,
14340,2071,West,29.0,Home Goods,7,Credit Card,45.42,0.09,2024-05-10,In-Store,2005-10-23,
536,1684,East,41.0,Sports,2,Cash,177.16,0.21,2024-04-18,In-Store,2017-06-23,
13394,2180,North,48.0,Sports,9,Credit Card,307.05,0.15,2024-05-08,In-Store,2020-12-15,
11612,3601,South,24.0,Home Goods,6,Debit Card,62.15,0.04,2023-03-26,In-Store,2009-11-25,
10011,3880,South,66.0,Home Goods,4,Debit Card,248.53,0.22,2023-01-15,In-Store,2012-07-30,
5805,2567,South,32.0,Toys,6,Cash,461.12,0.2,2024-06-16,In-Store,2021-09-05,
8574,2813,West,53.0,Home Goods,8,Debit Card,182.62,0.01,2024-12-17,Online,2015-05-14,9.0
8755,1812,East,38.0,Electronics,4,Credit Card,246.19,0.07,2024-02-15,Online,2005-08-03,7.0
7918,3470,East,69.0,Clothing,7,Credit Card,185.37,0.06,2024-02-28,Online,2007-10-18,5.0
11909,3538,West,51.0,Toys,6,Credit Card,396.15,0.24,2024-01-04,In-Store,2005-01-27,
2527,1105,South,30.0,Toys,3,Credit Card,145.91,0.04,2024-11-04,In-Store,2017-03-23,
9107,4503,North,55.0,Home Goods,9,Credit Card,282.74,,2023-06-07,In-Store,2011-06-10,
2360,4356,North,63.0,Toys,6,Credit Card,245.51,0.26,2023-09-16,In-Store,2006-05-12,
6633,1454,West,66.0,Clothing,1,Credit Card,183.85,0.08,2023-10-05,In-Store,2021-07-13,
7537,3466,North,42.0,Electronics,5,Debit Card,102.17,0.21,2024-06-11,,2021-10-23,
2212,2711,East,24.0,Toys,8,Cash,266.19,0.29,2024-08-11,In-Store,2006-10-25,
14940,2340,South,50.0,Electronics,8,Debit Card,391.71,0.03,2023-09-08,Online,2018-01-24,7.0
5546,4824,West,57.0,Electronics,6,Debit Card,271.15,0.01,2024-02-01,In-Store,2019-08-17,
3737,2155,East,30.0,Electronics,1,Debit Card,75.44,,2024-02-28,Online,2005-06-16,3.0
14665,1934,North,24.0,Home Goods,6,Credit Card,352.67,0.1,2023-03-28,In-Store,2010-01-19,
8924,4580,South,61.0,Toys,3,Credit Card,478.85,0.16,2023-03-11,Online,2006-08-03,5.0
1931,4874,South,27.0,Sports,8,Debit Card,,0.16,2023-11-12,Online,2021-12-05,7.0
3458,3068,West,52.0,Electronics,4,Cash,170.73,0.11,2024-02-28,In-Store,2021-08-13,
10848,2449,East,26.0,Sports,4,Credit Card,397.94,0.01,2024-03-24,Online,2018-01-13,6.0
15083,3341,North,47.0,Sports,6,Credit Card,408.66,0.08,2023-03-25,,2015-02-03,
4202,1985,East,34.0,Clothing,5,Credit Card,240.2,0.3,2023-01-01,In-Store,2007-03-10,
9103,2722,South,36.0,Sports,4,Credit Card,399.78,0.29,2024-11-01,Online,2020-10-14,4.0
4912,2137,South,24.0,Clothing,9,Cash,113.43,0.01,2023-02-16,In-Store,2008-11-24,
4121,3976,North,32.0,Home Goods,1,Credit Card,467.59,0.01,2023-06-18,In-Store,2017-11-27,
15019,3358,North,48.0,Toys,5,Credit Card,407.61,0.02,2024-08-01,Online,2014-08-21,8.0
14227,1650,East,21.0,Sports,1,Debit Card,368.28,0.19,2024-02-19,In-Store,2018-02-12,
15358,3151,East,29.0,Home Goods,10,Credit Card,348.3,0.15,2023-10-29,Online,2009-01-17,1.0
81,2478,South,27.0,Electronics,3,Cash,450.06,0.05,2023-10-22,In-Store,2008-12-27,
10440,1503,East,61.0,Sports,8,Cash,329.06,0.05,2024-12-28,In-Store,2011-12-24,
2407,4056,West,18.0,Home Goods,9,Credit Card,280.82,0.02,2023-12-21,Online,2022-11-13,1.0
8623,3184,South,30.0,Home Goods,8,Cash,169.52,0.2,2024-04-15,In-Store,2019-06-22,
11820,2854,South,39.0,Electronics,8,Debit Card,253.76,0.02,2024-08-14,In-Store,2014-03-01,
14695,1575,South,53.0,Home Goods,6,Credit Card,506.51,0.27,2024-05-20,In-Store,2012-04-18,
2652,2394,South,53.0,Home Goods,5,Credit Card,14.19,0.28,2024-09-05,Online,2017-03-31,8.0
11230,3561,South,66.0,Clothing,2,Debit Card,98.13,0.1,2024-02-12,In-Store,2019-10-13,
13654,3788,South,19.0,Sports,5,Cash,,0.01,2024-08-15,In-Store,2005-11-29,
14267,2100,South,49.0,Toys,4,Debit Card,201.37,0.12,2023-12-27,In-Store,2016-12-23,
11728,4997,East,53.0,Toys,4,Cash,,0.3,2024-12-23,In-Store,2014-03-07,
8192,2795,West,24.0,Electronics,6,Credit Card,108.83,0.15,2023-01-14,In-Store,2007-12-01,
9304,2319,North,50.0,Electronics,7,Credit Card,81.2,0.12,2023-08-09,Online,2020-01-23,7.0
5734,1253,North,60.0,Sports,8,Cash,302.83,0.14,2024-10-25,In-Store,2021-03-07,
9307,4577,West,28.0,Toys,4,Cash,445.97,0.22,2024-12-19,In-Store,2006-03-26,
12764,2051,West,57.0,Sports,7,Credit Card,271.54,0.02,2024-06-12,In-Store,2014-06-02,
13386,1210,South,27.0,Electronics,10,Credit Card,360.59,0.29,2024-02-04,In-Store,2016-10-15,
1486,4482,West,37.0,Sports,4,Credit Card,179.08,0.12,2024-02-27,Online,2009-11-13,7.0
9173,4998,South,54.0,Sports,1,Cash,247.91,0.14,2023-05-15,In-Store,2012-12-04,
714,1284,West,22.0,Home Goods,9,Cash,294.17,0.04,2024-12-04,In-Store,2005-05-23,
10499,2311,East,36.0,Toys,6,Debit Card,416.63,0.01,2024-06-11,In-Store,2016-11-21,
12318,1398,East,24.0,Electronics,3,Credit Card,203.82,0.24,2023-04-13,In-Store,2021-05-03,
6511,4163,East,34.0,Toys,1,Credit Card,452.6,0.02,2024-07-11,Online,2016-05-18,2.0
14082,3434,South,,Home Goods,8,Debit Card,57.63,0.16,2024-06-29,Online,2016-10-09,6.0
6340,2948,South,18.0,Clothing,5,Debit Card,61.76,0.26,2023-01-16,Online,2013-09-21,8.0
1826,1804,West,42.0,Home Goods,2,Credit Card,395.57,0.11,2023-11-04,Online,2019-08-31,6.0
11158,4073,South,35.0,Sports,2,Debit Card,402.47,0.25,2023-05-13,In-Store,2021-01-17,
448,1225,West,32.0,Sports,2,Credit Card,39.23,0.3,2023-12-23,Online,2007-05-12,5.0
2764,3844,West,30.0,Toys,2,Credit Card,479.73,0.04,2023-05-26,In-Store,2012-02-16,
13806,3154,West,43.0,Toys,8,Debit Card,39.36,0.06,2024-10-25,Online,2006-11-11,8.0
8446,2993,West,26.0,Toys,9,Debit Card,432.05,0.05,2024-01-15,Online,2021-05-06,9.0
8038,1279,South,64.0,Sports,9,Debit Card,112.25,0.24,2023-08-28,Online,2015-10-11,4.0
12396,1338,East,38.0,Sports,1,Cash,111.9,0.0,2023-09-05,In-Store,2008-07-11,
14046,4312,East,50.0,Sports,7,Credit Card,408.43,0.1,2024-05-30,In-Store,2020-12-02,
3245,1341,South,44.0,Toys,9,Cash,375.03,0.16,2023-04-01,In-Store,2018-05-10,
7170,2390,South,68.0,Sports,9,Credit Card,489.68,0.28,2023-04-13,Online,2005-05-13,5.0
9016,4571,West,21.0,Home Goods,3,Credit Card,369.37,0.02,2023-06-07,Online,2005-08-19,6.0
13082,4605,North,35.0,Home Goods,3,Cash,371.87,0.14,2023-07-15,In-Store,2005-12-17,
6167,4937,West,49.0,Toys,4,Cash,302.72,0.09,2023-08-05,In-Store,2019-10-22,
5536,4831,West,21.0,Clothing,6,Credit Card,483.48,0.21,2023-05-22,In-Store,2009-10-08,
10806,4549,East,60.0,Clothing,3,Credit Card,230.77,0.01,2024-10-27,In-Store,2022-09-02,
7734,2599,East,58.0,Electronics,2,Debit Card,,0.09,2024-08-08,Online,2011-02-21,6.0
10258,2484,West,43.0,Sports,6,Debit Card,319.02,0.16,2024-01-27,Online,2017-07-15,6.0
10043,4029,West,34.0,Home Goods,4,Credit Card,69.86,0.25,2024-12-23,In-Store,2009-11-08,
10677,2191,North,21.0,Toys,9,Credit Card,,0.1,2024-07-23,Online,2015-04-10,4.0
12484,3870,East,65.0,Toys,10,Debit Card,24.61,0.18,2023-04-15,Online,2021-08-19,3.0
10977,4245,South,26.0,Home Goods,1,Debit Card,489.34,0.03,2024-08-28,In-Store,2009-01-14,
158,3088,South,20.0,Home Goods,9,Credit Card,,0.11,2023-03-01,In-Store,2019-08-30,
13845,4209,North,44.0,Toys,10,Cash,,0.14,2023-12-12,In-Store,2007-12-16,
8506,2435,East,40.0,Clothing,2,Debit Card,363.78,0.17,2023-12-09,Online,2010-03-05,2.0
3871,1703,East,28.0,Electronics,7,Debit Card,344.5,0.19,2023-12-13,Online,2015-09-23,6.0
9766,4089,South,61.0,Toys,7,Cash,48.04,0.06,2024-11-06,In-Store,2008-03-04,
2497,1591,South,18.0,Sports,7,Cash,,0.03,2023-04-06,In-Store,2013-03-15,
308,4510,South,52.0,Toys,2,Cash,481.91,0.05,2024-07-23,In-Store,2019-08-05,
9358,3657,South,38.0,Sports,6,Debit Card,108.82,0.17,2024-09-10,Online,2021-10-11,2.0
13256,4294,East,67.0,Electronics,6,Cash,398.13,0.28,2023-11-02,In-Store,2015-10-05,
7705,2609,West,68.0,Toys,5,Debit Card,352.2,0.02,2023-01-27,In-Store,2005-11-06,
1518,4482,West,37.0,Home Goods,5,Debit Card,412.41,0.19,2024-01-13,Online,2009-11-13,1.0
4740,3693,North,33.0,Home Goods,2,Credit Card,151.7,0.18,2024-02-25,In-Store,2015-11-27,
7487,4597,West,68.0,Home Goods,5,Cash,451.29,0.17,2024-11-22,In-Store,2016-05-24,
12439,2814,East,36.0,Sports,2,Credit Card,238.16,0.11,2023-07-24,Online,2020-10-05,8.0
13901,2972,West,20.0,Sports,6,Credit Card,540.32,0.17,2024-03-04,Online,2011-12-01,7.0
1560,4876,South,33.0,Home Goods,2,Credit Card,236.8,0.24,2024-06-20,Online,2022-04-02,6.0
12190,2241,South,64.0,Home Goods,10,Credit Card,229.47,0.22,2024-01-26,In-Store,2010-06-26,
11648,1832,East,45.0,Clothing,7,Debit Card,306.32,0.02,2024-01-31,Online,2013-04-21,3.0
2712,4466,South,64.0,Home Goods,8,Cash,170.21,0.2,2024-04-20,In-Store,2007-11-20,
5685,2538,East,66.0,Toys,6,Credit Card,155.24,0.07,2023-11-09,In-Store,2005-09-15,
10047,1996,West,55.0,Electronics,2,Debit Card,152.52,,2024-01-01,In-Store,2010-07-15,
3510,4554,North,54.0,Sports,2,Debit Card,156.96,0.09,2024-03-15,Online,2013-11-13,1.0
2737,4178,West,68.0,Toys,8,Credit Card,27.9,0.23,2023-08-16,Online,2019-02-15,1.0
8499,4156,West,36.0,Electronics,1,Credit Card,333.58,0.02,2024-06-20,In-Store,2016-06-08,
12956,2271,East,38.0,Clothing,3,Credit Card,,0.22,2023-01-17,In-Store,2014-11-15,
10055,1935,North,60.0,Home Goods,4,Credit Card,,0.07,2024-11-07,In-Store,2021-06-17,
2569,4771,East,41.0,Home Goods,5,Credit Card,204.89,0.18,2024-06-13,Online,2018-07-10,1.0
9471,2590,North,60.0,Clothing,6,Debit Card,74.97,0.3,2024-03-23,In-Store,2006-11-28,
8504,4981,South,50.0,Sports,6,Credit Card,284.63,0.11,2024-06-06,,2019-11-03,
13965,1084,West,,Home Goods,6,Debit Card,85.64,0.22,2024-06-12,In-Store,2013-11-15,
9294,3809,North,58.0,Home Goods,1,Cash,293.0,0.01,2023-06-07,In-Store,2017-10-14,
12103,4526,West,62.0,Sports,1,Debit Card,135.37,0.26,2023-12-17,Online,2005-06-27,9.0
11569,2426,East,47.0,Electronics,6,Debit Card,143.57,0.23,2024-01-26,In-Store,2020-02-24,
12477,1882,North,49.0,Sports,8,Credit Card,28.69,0.13,2024-04-24,Online,2017-08-03,4.0
13903,1150,West,35.0,Home Goods,2,Credit Card,517.57,0.02,2023-07-06,In-Store,2012-04-12,
12643,1055,West,63.0,Sports,7,Debit Card,98.66,0.22,2024-12-11,Online,2011-02-06,1.0
10536,1988,South,45.0,Electronics,6,Debit Card,205.05,0.2,2024-03-11,In-Store,2016-04-21,
12429,4203,South,50.0,Electronics,5,Debit Card,394.66,0.12,2024-01-21,,2016-03-05,
951,3831,East,26.0,Home Goods,4,Credit Card,336.85,0.21,2023-04-13,Online,2018-07-13,6.0
3633,3250,South,31.0,Sports,2,Credit Card,134.17,0.15,2024-06-18,In-Store,2007-07-31,
6700,4196,South,40.0,Clothing,7,Credit Card,239.22,0.09,2024-12-08,Online,2011-10-04,8.0
10750,4945,North,69.0,Sports,1,Credit Card,320.1,0.07,2023-07-06,In-Store,2014-02-01,
2174,1579,East,23.0,Electronics,6,Credit Card,365.96,0.12,2024-08-10,In-Store,2010-08-05,
2571,1013,South,42.0,Toys,3,Debit Card,371.02,0.07,2023-03-23,Online,2005-11-18,2.0
1023,2633,East,64.0,Toys,6,Credit Card,404.55,0.15,2023-09-16,In-Store,2017-11-03,
13252,3739,North,65.0,Toys,7,Credit Card,94.55,0.13,2023-10-10,In-Store,2013-07-29,
10432,2520,South,38.0,Toys,6,Debit Card,,0.22,2023-01-09,Online,2011-07-09,3.0
2897,1710,North,63.0,Clothing,2,Debit Card,306.4,0.02,2023-02-13,Online,2021-07-29,6.0
2949,3474,West,53.0,Sports,4,Debit Card,21.45,0.03,2023-12-16,Online,2013-07-27,8.0
14014,3277,East,27.0,Clothing,10,Cash,264.47,0.2,2024-07-30,In-Store,2008-07-29,
10420,3003,North,26.0,Clothing,3,Credit Card,24.96,0.25,2023-05-08,Online,2005-09-17,4.0
6070,1859,East,29.0,Toys,5,Cash,489.35,0.06,2024-08-29,In-Store,2012-03-03,
874,2810,North,52.0,Clothing,8,Cash,30.79,0.29,2023-02-15,In-Store,2018-02-09,
6888,1563,East,35.0,Clothing,4,Credit Card,404.56,0.14,2023-10-19,Online,2013-06-05,1.0
7875,2878,East,34.0,Clothing,1,Credit Card,407.86,0.04,2024-10-25,Online,2022-01-01,7.0
15478,2979,South,18.0,Home Goods,2,Debit Card,584.6,0.15,2024-07-23,Online,2008-02-05,7.0
8617,4163,East,34.0,Sports,3,Debit Card,154.46,0.13,2023-04-13,Online,2016-05-18,1.0
2663,4808,East,,Toys,1,Cash,257.49,0.05,2023-08-11,In-Store,2008-04-02,
6570,4877,East,26.0,Sports,9,Credit Card,145.86,0.26,2024-05-17,Online,2009-01-01,4.0
5440,1862,East,40.0,Sports,2,Credit Card,335.29,0.17,2024-07-09,In-Store,2022-11-17,
5831,2191,North,21.0,Clothing,5,Credit Card,212.64,0.09,2023-11-16,In-Store,2015-04-10,
10198,4496,North,55.0,Sports,4,Credit Card,464.86,0.14,2023-12-14,Online,2012-09-06,4.0
3337,3334,East,58.0,Toys,3,Credit Card,35.18,0.16,2023-10-10,Online,2016-05-04,8.0
13640,2777,East,54.0,Sports,1,Credit Card,518.07,0.11,2024-08-06,,2021-04-14,
1767,1513,South,18.0,Toys,5,Credit Card,490.81,0.22,2024-01-26,In-Store,2022-02-06,
9146,3606,North,65.0,Electronics,7,Credit Card,,0.09,2024-01-24,In-Store,2022-08-10,
15119,4897,West,54.0,Electronics,4,Debit Card,402.1,0.01,2024-10-21,,2018-06-27,
1294,2460,North,67.0,Home Goods,9,Credit Card,364.25,0.07,2023-06-02,In-Store,2021-04-08,
11410,3032,North,52.0,Sports,4,Credit Card,212.15,0.18,2023-05-28,Online,2011-12-19,1.0
12008,3749,East,46.0,Sports,2,Credit Card,465.73,0.14,2024-02-25,In-Store,2007-05-28,
492,3006,North,49.0,Clothing,7,Credit Card,491.43,0.05,2024-04-01,Online,2013-09-01,8.0
10859,1223,West,23.0,Toys,8,Cash,291.15,0.15,2024-02-22,In-Store,2019-06-29,
14023,1759,West,36.0,Sports,5,Cash,192.02,0.17,2024-06-18,In-Store,2010-06-07,
681,2631,South,21.0,Electronics,5,Debit Card,486.8,0.29,2024-05-24,Online,2009-09-03,4.0
8849,2871,West,36.0,Clothing,5,Credit Card,57.8,0.09,2023-10-01,Online,2013-08-21,4.0
13524,1313,South,36.0,Electronics,8,Credit Card,103.05,0.19,2023-11-20,Online,2013-07-07,9.0
11142,1296,East,33.0,Home Goods,2,Debit Card,168.74,0.19,2023-10-24,In-Store,2015-11-13,
7887,3696,West,67.0,Home Goods,3,Cash,443.21,0.27,2024-07-19,In-Store,2015-09-14,
12601,1362,South,27.0,Clothing,6,Credit Card,362.07,0.03,2024-08-17,Online,2017-04-03,5.0
5439,2546,North,69.0,Clothing,5,Debit Card,350.58,0.24,2024-12-10,In-Store,2021-06-16,
7647,1834,East,67.0,Sports,8,Credit Card,408.23,0.13,2023-08-01,In-Store,2021-07-09,
1213,3766,East,57.0,Sports,9,Cash,35.75,,2024-03-09,In-Store,2022-09-08,
3144,4883,West,35.0,Sports,1,Credit Card,329.77,0.26,2024-09-05,In-Store,2017-07-12,
7573,1731,South,65.0,Electronics,1,Debit Card,410.13,0.14,2024-07-02,In-Store,2009-04-16,
4204,3203,North,66.0,Sports,6,Cash,214.9,0.09,2024-10-04,In-Store,2012-12-03,
7346,1148,South,65.0,Sports,9,Credit Card,141.46,0.15,2024-08-23,Online,2006-02-07,7.0
8563,3056,North,60.0,Sports,2,Credit Card,374.72,0.18,2023-08-26,In-Store,2014-06-26,
13080,4020,East,43.0,Sports,4,Cash,440.81,0.18,2023-07-08,In-Store,2014-10-14,
12773,1951,West,53.0,Home Goods,1,Credit Card,79.32,0.21,2024-04-23,In-Store,2021-10-13,
13880,1901,North,52.0,Sports,8,Debit Card,406.39,0.07,2023-09-08,In-Store,2015-07-12,
14781,2273,East,42.0,Toys,6,Credit Card,10.82,0.19,2023-06-10,In-Store,2021-11-24,
4941,1112,East,30.0,Clothing,7,Debit Card,404.27,0.29,2024-12-22,In-Store,2014-04-01,
10582,1067,West,50.0,Clothing,5,Debit Card,429.91,0.25,2024-12-19,In-Store,2005-10-20,
3880,2009,East,52.0,Electronics,1,Credit Card,397.12,0.3,2023-04-17,Online,2013-02-16,1.0
7084,1724,South,57.0,Home Goods,6,Debit Card,324.22,0.14,2024-11-25,In-Store,2007-06-09,
6676,1507,North,50.0,Electronics,8,Cash,150.84,0.07,2023-02-20,In-Store,2017-09-04,
7852,2891,South,26.0,Clothing,8,Debit Card,315.24,0.17,2023-09-20,In-Store,2005-08-11,
5289,4462,South,58.0,Clothing,1,Cash,83.81,0.03,2024-07-30,In-Store,2008-11-12,
2864,3828,West,56.0,Electronics,5,Credit Card,96.92,0.13,2023-08-18,In-Store,2019-12-18,
2647,2441,North,45.0,Electronics,2,Credit Card,290.77,0.12,2024-12-04,In-Store,2022-10-16,
13344,4044,East,43.0,Clothing,1,Cash,153.65,0.04,2024-09-10,In-Store,2015-11-22,
9133,4569,East,28.0,Electronics,2,Debit Card,459.29,0.13,2024-05-22,Online,2014-01-31,9.0
3638,2368,North,20.0,Home Goods,2,Debit Card,181.91,,2023-02-15,Online,2021-08-29,8.0
5692,4109,South,21.0,Clothing,3,Credit Card,377.41,0.3,2024-08-30,In-Store,2014-04-30,
2692,4814,East,19.0,Sports,1,Debit Card,311.5,0.24,2023-12-16,In-Store,2005-09-03,
12797,2013,North,38.0,Home Goods,10,Debit Card,305.82,0.19,2025-01-30,In-Store,2015-05-09,
9876,2031,South,69.0,Electronics,7,Cash,494.95,0.16,2024-06-29,In-Store,2007-11-24,
8337,1421,East,32.0,Electronics,1,Credit Card,,0.14,2023-12-17,In-Store,2020-09-28,
10654,3647,East,66.0,Sports,7,Debit Card,422.36,0.21,2024-09-21,In-Store,2015-04-27,
2214,1795,South,38.0,Clothing,3,Credit Card,19.97,0.11,2023-06-10,Online,2005-02-18,7.0
1008,4136,West,51.0,Electronics,4,Cash,217.89,0.15,2023-05-11,In-Store,2006-01-09,
8669,2332,North,29.0,Sports,3,Credit Card,240.38,0.06,2024-11-23,Online,2017-11-22,3.0
7733,3941,North,34.0,Sports,5,Credit Card,494.02,0.13,2024-06-24,In-Store,2011-04-29,
8828,1507,North,50.0,Home Goods,9,Cash,180.28,0.13,2023-09-05,In-Store,2017-09-04,
9917,2586,North,31.0,Clothing,6,Debit Card,465.56,0.23,2023-04-18,In-Store,2018-10-30,
11842,2030,West,29.0,Toys,9,Debit Card,121.44,0.13,2023-08-08,Online,2017-12-16,9.0
10911,2074,East,55.0,Electronics,8,Debit Card,13.63,0.04,2024-12-20,In-Store,2022-08-14,
15492,1708,East,37.0,Toys,5,Cash,511.88,0.1,2024-07-15,In-Store,2010-08-15,
8831,4553,South,26.0,Electronics,3,Credit Card,166.61,0.26,2023-04-17,In-Store,2018-03-18,
13402,1332,South,32.0,Electronics,4,Debit Card,431.36,0.14,2024-01-22,In-Store,2015-01-31,
4454,3620,West,44.0,Toys,5,Credit Card,466.83,0.09,2024-12-14,In-Store,2012-08-20,
12802,3231,South,32.0,Home Goods,6,Debit Card,419.6,0.09,2023-02-15,Online,2021-10-18,1.0
13426,4432,East,67.0,Clothing,3,Credit Card,514.76,0.02,2024-12-19,Online,2005-07-31,3.0
7680,1224,North,67.0,Toys,7,Credit Card,428.64,0.1,2023-03-17,Online,2006-07-28,6.0
15084,3341,North,47.0,Sports,1,Credit Card,385.56,0.23,2023-02-27,,2015-02-03,
10358,2701,South,44.0,Electronics,5,Debit Card,490.18,0.16,2023-06-17,Online,2017-09-30,1.0
13475,2432,North,37.0,Electronics,3,Debit Card,380.8,0.11,2023-08-06,In-Store,2020-02-09,
14700,2238,West,23.0,Electronics,9,Credit Card,328.56,0.18,2024-02-11,In-Store,2012-03-13,
8817,2264,North,49.0,Sports,4,Debit Card,270.24,0.21,2024-11-22,In-Store,2018-03-04,
4103,2127,South,20.0,Home Goods,3,Cash,150.45,0.22,2024-12-13,In-Store,2012-12-27,
9753,4683,West,18.0,Sports,2,Credit Card,368.24,0.17,2024-03-01,Online,2009-12-24,4.0
11340,3161,West,48.0,Home Goods,3,Debit Card,131.89,0.26,2023-06-15,Online,2013-07-11,3.0
4896,1880,North,49.0,Electronics,8,Credit Card,381.73,0.02,2023-11-17,In-Store,2021-09-14,
11654,2042,West,55.0,Electronics,3,Credit Card,464.76,0.26,2023-07-14,Online,2021-12-18,9.0
7287,1136,West,41.0,Home Goods,4,Credit Card,227.9,0.02,2024-05-30,Online,2020-08-12,1.0
9051,2212,North,64.0,Toys,6,Cash,423.81,0.2,2024-08-04,In-Store,2006-06-23,
15363,1871,East,26.0,Clothing,6,Cash,393.1,0.07,2023-06-26,,2018-12-24,
8882,1190,East,42.0,Home Goods,8,Credit Card,,0.2,2024-01-14,In-Store,2022-04-17,
4243,2958,West,30.0,Home Goods,3,Debit Card,,0.07,2023-07-25,Online,2007-08-08,5.0
13967,1334,West,59.0,Sports,1,Debit Card,279.67,0.09,2024-06-21,Online,2019-11-18,1.0
2000,2500,East,67.0,Electronics,2,Cash,489.25,0.13,2024-01-26,In-Store,2017-10-05,
7466,1677,West,18.0,Sports,7,Cash,226.77,0.14,2023-05-18,In-Store,2017-11-04,
11906,2302,South,31.0,Home Goods,3,Credit Card,161.27,0.14,2024-08-16,In-Store,2012-10-31,
